<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,5,20201224,164000,133.02,133.22,132.83,132.845,989588,0
AAPL.US,5,20201224,164500,132.84,133.02,132.75,132.959,944827,0
AAPL.US,5,20201224,165000,132.96,133.09,132.8,132.86,819034,0
AAPL.US,5,20201224,165500,132.863,132.87,132.51,132.511,1136294,0
AAPL.US,5,20201224,170000,132.515,132.64,132.31,132.6,1372332,0
AAPL.US,5,20201224,170500,132.605,132.61,132.23,132.3,1143332,0
AAPL.US,5,20201224,171000,132.31,132.43,132.265,132.376,654451,0
AAPL.US,5,20201224,171500,132.375,132.53,132.315,132.315,670698,0
AAPL.US,5,20201224,172000,132.32,132.436,132.315,132.365,498712,0
AAPL.US,5,20201224,172500,132.37,132.49,132.11,132.147,705578,0
AAPL.US,5,20201224,173000,132.16,132.325,132.1,132.316,623638,0
AAPL.US,5,20201224,173500,132.316,132.36,132.2,132.3,625790,0
AAPL.US,5,20201224,174000,132.301,132.35,132.22,132.225,343291,0
AAPL.US,5,20201224,174500,132.22,132.26,131.9,131.954,1021173,0
AAPL.US,5,20201224,175000,131.959,131.99,131.65,131.87,994694,0
AAPL.US,5,20201224,175500,131.86,131.905,131.78,131.86,486871,0
AAPL.US,5,20201224,180000,131.86,132.03,131.81,131.862,625824,0
AAPL.US,5,20201224,180500,131.861,132.06,131.814,132,657192,0
AAPL.US,5,20201224,181000,132,132.15,131.962,132.06,716468,0
AAPL.US,5,20201224,181500,132.058,132.07,131.82,131.876,574716,0
AAPL.US,5,20201224,182000,131.872,131.9,131.59,131.685,695358,0
AAPL.US,5,20201224,182500,131.685,131.88,131.67,131.88,569656,0
AAPL.US,5,20201224,183000,131.88,131.9,131.76,131.799,638554,0
AAPL.US,5,20201224,183500,131.79,131.95,131.74,131.89,590718,0
AAPL.US,5,20201224,184000,131.885,131.9,131.62,131.76,659852,0
AAPL.US,5,20201224,184500,131.75,131.887,131.61,131.86,936620,0
AAPL.US,5,20201224,185000,131.867,132.02,131.7,131.786,948498,0
AAPL.US,5,20201224,185500,131.79,132.05,131.76,131.98,1748178,0
AAPL.US,5,20201224,190000,131.97,131.99,131.97,131.97,1397040,0
AAPL.US,5,20201228,153000,133.99,134.4,133.51,134.39,4721745,0
AAPL.US,5,20201228,153500,134.39,134.83,134.32,134.81,3555560,0
AAPL.US,5,20201228,154000,134.82,135.16,134.68,135.101,4208929,0
AAPL.US,5,20201228,154500,135.1,135.73,135.05,135.375,3245693,0
AAPL.US,5,20201228,155000,135.372,135.434,134.701,135.33,3216283,0
AAPL.US,5,20201228,155500,135.33,135.51,134.89,135.44,2127894,0
AAPL.US,5,20201228,160000,135.43,135.53,135.23,135.48,1872316,0
AAPL.US,5,20201228,160500,135.475,135.53,134.81,135.06,1995388,0
AAPL.US,5,20201228,161000,135.07,135.11,134.77,134.89,1342387,0
AAPL.US,5,20201228,161500,134.89,134.985,134.15,134.229,1943116,0
AAPL.US,5,20201228,162000,134.229,134.98,134.21,134.815,1928776,0
AAPL.US,5,20201228,162500,134.82,134.92,134.6,134.918,1137290,0
AAPL.US,5,20201228,163000,134.92,135.049,134.86,134.945,1347196,0
AAPL.US,5,20201228,163500,134.945,135.39,134.944,135.3,1334966,0
AAPL.US,5,20201228,164000,135.3,135.38,135.13,135.35,833617,0
AAPL.US,5,20201228,164500,135.36,135.58,135.31,135.37,1238345,0
AAPL.US,5,20201228,165000,135.369,135.575,135.31,135.355,1163828,0
AAPL.US,5,20201228,165500,135.351,135.37,134.92,134.975,1146015,0
AAPL.US,5,20201228,170000,134.98,135.35,134.95,135.275,1022342,0
AAPL.US,5,20201228,170500,135.27,135.44,135.122,135.435,868888,0
AAPL.US,5,20201228,171000,135.43,135.66,135.37,135.66,1154845,0
AAPL.US,5,20201228,171500,135.654,135.85,135.57,135.82,1583643,0
AAPL.US,5,20201228,172000,135.82,135.87,135.56,135.805,1255799,0
AAPL.US,5,20201228,172500,135.81,136,135.7,135.79,1726621,0
AAPL.US,5,20201228,173000,135.79,135.958,135.77,135.92,915086,0
AAPL.US,5,20201228,173500,135.92,136.17,135.915,136.151,2089491,0
AAPL.US,5,20201228,174000,136.155,136.38,136.14,136.19,1509978,0
AAPL.US,5,20201228,174500,136.19,136.349,135.99,136.013,1209338,0
AAPL.US,5,20201228,175000,136.025,136.18,135.916,136.16,942731,0
AAPL.US,5,20201228,175500,136.165,136.39,136.08,136.29,1071586,0
AAPL.US,5,20201228,180000,136.29,136.36,136.03,136.29,1344255,0
AAPL.US,5,20201228,180500,136.3,136.4,136.19,136.21,1089210,0
AAPL.US,5,20201228,181000,136.215,136.29,136.02,136.041,1072362,0
AAPL.US,5,20201228,181500,136.044,136.15,135.79,136.145,1219921,0
AAPL.US,5,20201228,182000,136.141,136.235,136.03,136.07,708796,0
AAPL.US,5,20201228,182500,136.075,136.19,136.01,136.08,551647,0
AAPL.US,5,20201228,183000,136.075,136.255,135.97,136.21,927864,0
AAPL.US,5,20201228,183500,136.2,136.24,136.06,136.16,673057,0
AAPL.US,5,20201228,184000,136.167,136.19,136.05,136.091,573623,0
AAPL.US,5,20201228,184500,136.099,136.28,136.01,136.03,839771,0
AAPL.US,5,20201228,185000,136.036,136.209,135.98,136.19,867717,0
AAPL.US,5,20201228,185500,136.19,136.35,136.14,136.305,891666,0
AAPL.US,5,20201228,190000,136.309,136.43,136.28,136.4,908612,0
AAPL.US,5,20201228,190500,136.395,136.44,136.04,136.12,948052,0
AAPL.US,5,20201228,191000,136.12,136.26,136.1,136.185,791199,0
AAPL.US,5,20201228,191500,136.184,136.37,136.15,136.269,717680,0
AAPL.US,5,20201228,192000,136.27,136.38,136.245,136.325,676508,0
AAPL.US,5,20201228,192500,136.32,136.38,136.16,136.247,700246,0
AAPL.US,5,20201228,193000,136.25,136.269,136.16,136.185,464328,0
AAPL.US,5,20201228,193500,136.19,136.22,136.12,136.155,480297,0
AAPL.US,5,20201228,194000,136.155,136.18,136.06,136.12,488608,0
AAPL.US,5,20201228,194500,136.11,136.16,135.985,136.025,653852,0
AAPL.US,5,20201228,195000,136.025,136.22,136,136.165,584406,0
AAPL.US,5,20201228,195500,136.162,136.25,136.141,136.155,495273,0
AAPL.US,5,20201228,200000,136.155,136.34,136.15,136.28,806609,0
AAPL.US,5,20201228,200500,136.27,136.35,136.24,136.3,553509,0
AAPL.US,5,20201228,201000,136.3,136.59,136.3,136.56,1619340,0
AAPL.US,5,20201228,201500,136.555,136.58,136.41,136.579,775424,0
AAPL.US,5,20201228,202000,136.58,136.7,136.52,136.69,965755,0
AAPL.US,5,20201228,202500,136.68,136.77,136.6,136.745,1199344,0
AAPL.US,5,20201228,203000,136.745,136.95,136.72,136.926,1443045,0
AAPL.US,5,20201228,203500,136.926,136.98,136.84,136.875,873321,0
AAPL.US,5,20201228,204000,136.875,136.94,136.82,136.865,747082,0
AAPL.US,5,20201228,204500,136.865,136.87,136.7,136.73,688560,0
AAPL.US,5,20201228,205000,136.736,136.77,136.67,136.72,512410,0
AAPL.US,5,20201228,205500,136.72,136.91,136.7,136.885,849391,0
AAPL.US,5,20201228,210000,136.885,136.9,136.72,136.855,710713,0
AAPL.US,5,20201228,210500,136.855,136.96,136.78,136.945,904159,0
AAPL.US,5,20201228,211000,136.945,137.16,136.905,137.04,1816274,0
AAPL.US,5,20201228,211500,137.038,137.305,137.01,137.29,1283966,0
AAPL.US,5,20201228,212000,137.29,137.34,137.05,137.185,1376370,0
AAPL.US,5,20201228,212500,137.185,137.19,136.8,136.845,1297650,0
AAPL.US,5,20201228,213000,136.845,136.99,136.65,136.729,1240768,0
AAPL.US,5,20201228,213500,136.73,136.83,136.57,136.735,1275976,0
AAPL.US,5,20201228,214000,136.735,136.78,136.49,136.69,1485483,0
AAPL.US,5,20201228,214500,136.693,136.79,136.69,136.765,979352,0
AAPL.US,5,20201228,215000,136.76,136.82,136.34,136.35,2247061,0
AAPL.US,5,20201228,215500,136.35,136.88,136.34,136.69,8672533,0
AAPL.US,5,20201229,153000,138.05,138.53,137.26,138.45,6284094,0
AAPL.US,5,20201229,153500,138.43,138.789,137.44,137.868,4453832,0
AAPL.US,5,20201229,154000,137.86,138.1,137.32,137.35,2364647,0
AAPL.US,5,20201229,154500,137.352,137.67,136.77,136.985,3235590,0
AAPL.US,5,20201229,155000,136.98,137.38,136.73,136.91,2512985,0
AAPL.US,5,20201229,155500,136.91,136.916,135.94,136.43,3670219,0
AAPL.US,5,20201229,160000,136.42,136.65,136.021,136.64,1733202,0
AAPL.US,5,20201229,160500,136.64,136.85,136.35,136.41,1678781,0
AAPL.US,5,20201229,161000,136.409,136.53,135.51,135.54,2502871,0
AAPL.US,5,20201229,161500,135.54,135.9,135.53,135.81,1683547,0
AAPL.US,5,20201229,162000,135.802,136.23,135.77,136.2,1476961,0
AAPL.US,5,20201229,162500,136.2,136.325,135.94,135.98,1414875,0
AAPL.US,5,20201229,163000,135.982,136.24,135.82,136.235,1274906,0
AAPL.US,5,20201229,163500,136.235,136.96,136.14,136.749,2049059,0
AAPL.US,5,20201229,164000,136.74,137.06,136.73,136.855,1520004,0
AAPL.US,5,20201229,164500,136.85,136.85,136.57,136.57,1149501,0
AAPL.US,5,20201229,165000,136.57,136.83,136.32,136.769,1333527,0
AAPL.US,5,20201229,165500,136.76,136.97,136.7,136.73,976895,0
AAPL.US,5,20201229,170000,136.73,137.26,136.68,137.031,1576498,0
AAPL.US,5,20201229,170500,137.041,137.295,136.85,137.21,1276934,0
AAPL.US,5,20201229,171000,137.2,137.39,137.1,137.11,1024553,0
AAPL.US,5,20201229,171500,137.11,137.119,136.6,136.78,1538198,0
AAPL.US,5,20201229,172000,136.78,137.14,136.77,137.04,1005604,0
AAPL.US,5,20201229,172500,137.05,137.41,137.03,137.296,1086601,0
AAPL.US,5,20201229,173000,137.3,137.57,137.28,137.39,1365984,0
AAPL.US,5,20201229,173500,137.385,137.45,137.07,137.439,1308439,0
AAPL.US,5,20201229,174000,137.425,137.43,137.153,137.21,867175,0
AAPL.US,5,20201229,174500,137.205,137.28,137.04,137.27,791224,0
AAPL.US,5,20201229,175000,137.273,137.31,136.905,137.055,1124783,0
AAPL.US,5,20201229,175500,137.06,137.14,136.92,137.09,787732,0
AAPL.US,5,20201229,180000,137.095,137.1,136.7,136.72,965325,0
AAPL.US,5,20201229,180500,136.72,136.8,136.48,136.78,1445099,0
AAPL.US,5,20201229,181000,136.78,136.78,136.36,136.535,1272579,0
AAPL.US,5,20201229,181500,136.539,136.89,136.47,136.59,1045349,0
AAPL.US,5,20201229,182000,136.59,136.8,136.56,136.77,1112750,0
AAPL.US,5,20201229,182500,136.759,136.83,136.45,136.49,1038784,0
AAPL.US,5,20201229,183000,136.488,136.53,136.23,136.3,1012292,0
AAPL.US,5,20201229,183500,136.3,136.34,135.815,135.847,1471095,0
AAPL.US,5,20201229,184000,135.84,136.18,135.84,136.079,1022479,0
AAPL.US,5,20201229,184500,136.08,136.09,135.67,135.941,1157001,0
AAPL.US,5,20201229,185000,135.945,136.06,135.815,135.975,794906,0
AAPL.US,5,20201229,185500,135.979,136.37,135.95,136.3,1068111,0
AAPL.US,5,20201229,190000,136.3,136.3,136.11,136.162,644175,0
AAPL.US,5,20201229,190500,136.16,136.454,136.14,136.375,790052,0
AAPL.US,5,20201229,191000,136.38,136.385,136.185,136.245,489001,0
AAPL.US,5,20201229,191500,136.24,136.285,136.114,136.285,709959,0
AAPL.US,5,20201229,192000,136.285,136.385,136.19,136.267,605409,0
AAPL.US,5,20201229,192500,136.265,136.27,136.02,136.08,788789,0
AAPL.US,5,20201229,193000,136.085,136.28,136.06,136.244,678206,0
AAPL.US,5,20201229,193500,136.245,136.28,136.08,136.17,551445,0
AAPL.US,5,20201229,194000,136.17,136.259,136.17,136.21,487855,0
AAPL.US,5,20201229,194500,136.215,136.24,135.94,136.1,614945,0
AAPL.US,5,20201229,195000,136.11,136.35,136.03,136.319,608123,0
AAPL.US,5,20201229,195500,136.315,136.39,136.09,136.139,609267,0
AAPL.US,5,20201229,200000,136.135,136.15,136,136.13,647137,0
AAPL.US,5,20201229,200500,136.136,136.16,136.01,136.065,441920,0
AAPL.US,5,20201229,201000,136.069,136.069,135.85,135.9,700769,0
AAPL.US,5,20201229,201500,135.905,136.07,135.85,135.99,614335,0
AAPL.US,5,20201229,202000,135.98,136.01,135.81,135.815,491748,0
AAPL.US,5,20201229,202500,135.82,135.86,135.69,135.793,845465,0
AAPL.US,5,20201229,203000,135.794,135.85,135.62,135.65,670655,0
AAPL.US,5,20201229,203500,135.65,135.71,135.43,135.684,1329216,0
AAPL.US,5,20201229,204000,135.685,135.7,135.46,135.515,789961,0
AAPL.US,5,20201229,204500,135.515,135.58,135.15,135.155,1092092,0
AAPL.US,5,20201229,205000,135.155,135.47,135.13,135.34,1004354,0
AAPL.US,5,20201229,205500,135.338,135.55,135.29,135.435,824700,0
AAPL.US,5,20201229,210000,135.435,135.51,135.31,135.35,758905,0
AAPL.US,5,20201229,210500,135.348,135.366,135.15,135.175,830261,0
AAPL.US,5,20201229,211000,135.17,135.54,135.169,135.52,905031,0
AAPL.US,5,20201229,211500,135.515,135.67,135.44,135.53,785913,0
AAPL.US,5,20201229,212000,135.535,135.628,135.46,135.51,629751,0
AAPL.US,5,20201229,212500,135.51,135.51,135.32,135.368,680299,0
AAPL.US,5,20201229,213000,135.37,135.53,135.34,135.485,595030,0
AAPL.US,5,20201229,213500,135.49,135.54,135.175,135.25,890307,0
AAPL.US,5,20201229,214000,135.245,135.37,135.21,135.32,803098,0
AAPL.US,5,20201229,214500,135.33,135.34,134.44,134.455,2877280,0
AAPL.US,5,20201229,215000,134.46,134.69,134.341,134.525,2063564,0
AAPL.US,5,20201229,215500,134.53,134.95,134.43,134.87,6839136,0
AAPL.US,5,20201230,153000,135.54,135.99,135.06,135.18,3577903,0
AAPL.US,5,20201230,153500,135.18,135.4,134.82,135.033,2346387,0
AAPL.US,5,20201230,154000,135.02,135.11,134.62,134.995,1952018,0
AAPL.US,5,20201230,154500,134.98,135.11,134.43,135.025,1951354,0
AAPL.US,5,20201230,155000,135.025,135.25,134.68,134.88,1652509,0
AAPL.US,5,20201230,155500,134.87,135,134.65,134.81,1291970,0
AAPL.US,5,20201230,160000,134.794,134.88,134.515,134.646,1067329,0
AAPL.US,5,20201230,160500,134.64,134.7,134.59,134.62,186894,0
AAPL.US,5,20201230,161000,134.515,134.54,133.77,133.92,2319544,0
AAPL.US,5,20201230,161500,133.926,134.268,133.71,134.135,1885395,0
AAPL.US,5,20201230,162000,134.137,134.22,133.66,133.941,1821750,0
AAPL.US,5,20201230,162500,133.95,134.08,133.78,134.009,1138584,0
AAPL.US,5,20201230,163000,133.995,134.27,133.99,134.053,1202327,0
AAPL.US,5,20201230,163500,134.06,134.08,133.565,133.68,1490804,0
AAPL.US,5,20201230,164000,133.68,133.97,133.63,133.92,1075148,0
AAPL.US,5,20201230,164500,133.921,134.14,133.81,134.137,860364,0
AAPL.US,5,20201230,165000,134.133,134.39,134.1,134.184,1008575,0
AAPL.US,5,20201230,165500,134.18,134.461,134.16,134.391,1047318,0
AAPL.US,5,20201230,170000,134.39,134.54,134.33,134.385,819736,0
AAPL.US,5,20201230,170500,134.38,134.5,134.12,134.181,870977,0
AAPL.US,5,20201230,171000,134.185,134.28,134.1,134.2,553764,0
AAPL.US,5,20201230,171500,134.21,134.765,134.2,134.694,1243241,0
AAPL.US,5,20201230,172000,134.68,134.78,134.59,134.66,826918,0
AAPL.US,5,20201230,172500,134.66,134.779,134.58,134.611,583289,0
AAPL.US,5,20201230,173000,134.62,134.98,134.6,134.95,1022208,0
AAPL.US,5,20201230,173500,134.94,134.99,134.82,134.84,671849,0
AAPL.US,5,20201230,174000,134.835,135.01,134.69,134.91,1221854,0
AAPL.US,5,20201230,174500,134.915,134.99,134.7,134.775,737607,0
AAPL.US,5,20201230,175000,134.78,135.09,134.76,135.02,998113,0
AAPL.US,5,20201230,175500,135.01,135.14,135,135.126,1026370,0
AAPL.US,5,20201230,180000,135.12,135.18,135.04,135.095,841509,0
AAPL.US,5,20201230,180500,135.1,135.1,134.84,134.87,660565,0
AAPL.US,5,20201230,181000,134.875,134.94,134.78,134.805,524316,0
AAPL.US,5,20201230,181500,134.81,134.85,134.68,134.76,713565,0
AAPL.US,5,20201230,182000,134.76,134.89,134.59,134.61,685305,0
AAPL.US,5,20201230,182500,134.61,134.76,134.53,134.675,953839,0
AAPL.US,5,20201230,183000,134.675,134.71,134.37,134.489,847824,0
AAPL.US,5,20201230,183500,134.485,134.56,134.33,134.356,754006,0
AAPL.US,5,20201230,184000,134.355,134.44,134.22,134.25,650546,0
AAPL.US,5,20201230,184500,134.25,134.38,134.2,134.35,609545,0
AAPL.US,5,20201230,185000,134.345,134.47,134.29,134.414,745256,0
AAPL.US,5,20201230,185500,134.415,134.46,134.3,134.36,417343,0
AAPL.US,5,20201230,190000,134.355,134.55,134.245,134.29,858123,0
AAPL.US,5,20201230,190500,134.29,134.47,134.235,134.42,763134,0
AAPL.US,5,20201230,191000,134.43,134.46,134.29,134.3,388497,0
AAPL.US,5,20201230,191500,134.305,134.395,134.24,134.395,538396,0
AAPL.US,5,20201230,192000,134.395,134.55,134.34,134.55,421555,0
AAPL.US,5,20201230,192500,134.535,134.546,134.45,134.46,436332,0
AAPL.US,5,20201230,193000,134.455,134.62,134.36,134.577,720387,0
AAPL.US,5,20201230,193500,134.578,134.578,134.42,134.42,395290,0
AAPL.US,5,20201230,194000,134.413,134.48,134.26,134.455,542550,0
AAPL.US,5,20201230,194500,134.45,134.5,134.36,134.455,410363,0
AAPL.US,5,20201230,195000,134.455,134.546,134.42,134.48,285223,0
AAPL.US,5,20201230,195500,134.475,134.55,134.45,134.544,316221,0
AAPL.US,5,20201230,200000,134.54,134.589,134.13,134.131,809934,0
AAPL.US,5,20201230,200500,134.135,134.18,133.95,134.14,1070034,0
AAPL.US,5,20201230,201000,134.136,134.14,133.91,133.912,793233,0
AAPL.US,5,20201230,201500,133.911,134.06,133.86,133.95,872188,0
AAPL.US,5,20201230,202000,133.95,134.15,133.93,134.025,664673,0
AAPL.US,5,20201230,202500,134.025,134.05,133.97,133.99,425605,0
AAPL.US,5,20201230,203000,134,134.01,133.69,133.792,1007936,0
AAPL.US,5,20201230,203500,133.796,133.83,133.7,133.78,728133,0
AAPL.US,5,20201230,204000,133.755,133.89,133.75,133.84,640874,0
AAPL.US,5,20201230,204500,133.84,133.98,133.76,133.9,752394,0
AAPL.US,5,20201230,205000,133.895,133.94,133.81,133.83,629771,0
AAPL.US,5,20201230,205500,133.83,133.84,133.75,133.775,534891,0
AAPL.US,5,20201230,210000,133.765,133.79,133.63,133.7,774628,0
AAPL.US,5,20201230,210500,133.698,133.85,133.59,133.78,803385,0
AAPL.US,5,20201230,211000,133.785,133.819,133.61,133.72,660636,0
AAPL.US,5,20201230,211500,133.725,133.75,133.51,133.51,769253,0
AAPL.US,5,20201230,212000,133.51,133.67,133.4,133.635,1335746,0
AAPL.US,5,20201230,212500,133.64,133.75,133.59,133.703,704717,0
AAPL.US,5,20201230,213000,133.7,133.74,133.57,133.605,677025,0
AAPL.US,5,20201230,213500,133.605,133.79,133.49,133.767,935001,0
AAPL.US,5,20201230,214000,133.761,133.88,133.74,133.755,889098,0
AAPL.US,5,20201230,214500,133.76,133.865,133.69,133.835,837117,0
AAPL.US,5,20201230,215000,133.84,134.18,133.75,133.76,2219817,0
AAPL.US,5,20201230,215500,133.762,133.91,133.67,133.72,7887162,0
AAPL.US,5,20201231,153000,134.08,134.74,133.79,134.17,2909925,0
AAPL.US,5,20201231,153500,134.17,134.39,133.94,134.25,1892281,0
AAPL.US,5,20201231,154000,134.27,134.48,133.7,133.78,1860355,0
AAPL.US,5,20201231,154500,133.779,133.94,133.46,133.499,1765997,0
AAPL.US,5,20201231,155000,133.49,133.65,133.19,133.27,1578053,0
AAPL.US,5,20201231,155500,133.27,133.56,133.25,133.435,1213353,0
AAPL.US,5,20201231,160000,133.44,133.6,133.3,133.472,1388197,0
AAPL.US,5,20201231,160500,133.471,133.58,133.07,133.2,1345604,0
AAPL.US,5,20201231,161000,133.205,133.24,132.65,132.7,2073460,0
AAPL.US,5,20201231,161500,132.69,133.08,132.68,133.06,1167704,0
AAPL.US,5,20201231,162000,133.06,133.16,132.92,132.98,841900,0
AAPL.US,5,20201231,162500,132.977,133.21,132.86,132.885,1070109,0
AAPL.US,5,20201231,163000,132.881,133,132.79,132.83,928932,0
AAPL.US,5,20201231,163500,132.835,133.03,132.82,132.995,906644,0
AAPL.US,5,20201231,164000,132.99,133.136,132.91,133.096,703068,0
AAPL.US,5,20201231,164500,133.11,133.11,132.93,133,820686,0
AAPL.US,5,20201231,165000,132.99,133.29,132.98,133.27,796149,0
AAPL.US,5,20201231,165500,133.27,133.3,133.03,133.127,727803,0
AAPL.US,5,20201231,170000,133.13,133.14,132.94,132.96,579961,0
AAPL.US,5,20201231,170500,132.965,132.974,132.85,132.917,666718,0
AAPL.US,5,20201231,171000,132.91,132.915,132.75,132.809,895974,0
AAPL.US,5,20201231,171500,132.81,132.9,132.7,132.716,817756,0
AAPL.US,5,20201231,172000,132.719,132.72,132.52,132.6,854876,0
AAPL.US,5,20201231,172500,132.605,132.775,132.45,132.53,1033481,0
AAPL.US,5,20201231,173000,132.53,132.58,132.35,132.5,796397,0
AAPL.US,5,20201231,173500,132.5,132.71,132.44,132.695,783490,0
AAPL.US,5,20201231,174000,132.69,132.76,132.49,132.59,626506,0
AAPL.US,5,20201231,174500,132.595,132.68,132.458,132.626,585359,0
AAPL.US,5,20201231,175000,132.62,132.62,132.34,132.414,783905,0
AAPL.US,5,20201231,175500,132.413,132.438,131.891,131.957,1972964,0
AAPL.US,5,20201231,180000,131.95,132.22,131.72,132.169,1662212,0
AAPL.US,5,20201231,180500,132.165,132.31,132.06,132.11,991930,0
AAPL.US,5,20201231,181000,132.13,132.35,132.052,132.345,941484,0
AAPL.US,5,20201231,181500,132.345,132.415,132.18,132.325,752524,0
AAPL.US,5,20201231,182000,132.329,132.66,132.29,132.659,834383,0
AAPL.US,5,20201231,182500,132.655,132.8,132.54,132.62,1022630,0
AAPL.US,5,20201231,183000,132.62,132.65,132.54,132.56,608018,0
AAPL.US,5,20201231,183500,132.553,132.557,132.38,132.448,686177,0
AAPL.US,5,20201231,184000,132.44,132.707,132.37,132.63,616143,0
AAPL.US,5,20201231,184500,132.629,132.718,132.53,132.607,559215,0
AAPL.US,5,20201231,185000,132.605,132.689,132.54,132.62,470876,0
AAPL.US,5,20201231,185500,132.62,132.62,132.42,132.425,521399,0
AAPL.US,5,20201231,190000,132.43,132.53,132.41,132.45,423240,0
AAPL.US,5,20201231,190500,132.441,132.55,132.34,132.451,456649,0
AAPL.US,5,20201231,191000,132.45,132.47,132.31,132.38,626388,0
AAPL.US,5,20201231,191500,132.377,132.55,132.37,132.51,575232,0
AAPL.US,5,20201231,192000,132.515,132.52,132.39,132.405,339358,0
AAPL.US,5,20201231,192500,132.405,132.63,132.4,132.561,440350,0
AAPL.US,5,20201231,193000,132.565,132.585,132.48,132.521,424917,0
AAPL.US,5,20201231,193500,132.529,132.57,132.43,132.565,466391,0
AAPL.US,5,20201231,194000,132.56,132.56,132.41,132.417,447577,0
AAPL.US,5,20201231,194500,132.417,132.445,132.2,132.226,582875,0
AAPL.US,5,20201231,195000,132.225,132.33,132.18,132.32,617820,0
AAPL.US,5,20201231,195500,132.32,132.32,132.09,132.1,623408,0
AAPL.US,5,20201231,200000,132.101,132.16,132.025,132.075,728728,0
AAPL.US,5,20201231,200500,132.074,132.39,132.01,132.34,714256,0
AAPL.US,5,20201231,201000,132.33,132.45,132.26,132.37,793916,0
AAPL.US,5,20201231,201500,132.36,132.73,132.36,132.72,985058,0
AAPL.US,5,20201231,202000,132.72,132.83,132.69,132.83,1049527,0
AAPL.US,5,20201231,202500,132.827,132.89,132.7,132.765,899835,0
AAPL.US,5,20201231,203000,132.77,133.09,132.65,133.07,1125487,0
AAPL.US,5,20201231,203500,133.07,133.09,132.91,132.975,896974,0
AAPL.US,5,20201231,204000,132.985,133.1,132.902,132.97,786639,0
AAPL.US,5,20201231,204500,132.95,133,132.84,132.945,616142,0
AAPL.US,5,20201231,205000,132.94,133.03,132.81,132.892,633582,0
AAPL.US,5,20201231,205500,132.895,133.02,132.85,132.991,584813,0
AAPL.US,5,20201231,210000,132.995,133.15,132.89,132.92,797489,0
AAPL.US,5,20201231,210500,132.929,133.18,132.86,133.139,733044,0
AAPL.US,5,20201231,211000,133.14,133.16,132.94,132.985,594104,0
AAPL.US,5,20201231,211500,132.986,133.05,132.82,132.86,616362,0
AAPL.US,5,20201231,212000,132.86,132.89,132.7,132.7,571235,0
AAPL.US,5,20201231,212500,132.72,132.81,132.566,132.8,1031857,0
AAPL.US,5,20201231,213000,132.795,132.84,132.65,132.7,700057,0
AAPL.US,5,20201231,213500,132.715,132.86,132.69,132.75,635046,0
AAPL.US,5,20201231,214000,132.745,132.835,132.66,132.725,802553,0
AAPL.US,5,20201231,214500,132.725,132.75,132.55,132.62,1211979,0
AAPL.US,5,20201231,215000,132.61,133.33,132.57,132.59,3681254,0
AAPL.US,5,20201231,215500,132.59,133,132.45,132.69,14217637,0
